sequential_number,sequential_filename,original_filename,source,original_path,duration_seconds,duration_minutes,csv_path
538,sound_538.mp3,鳩時計01-03(ノイズ除去　長).mp3,otologic_sounds_smart/Cuckoo Clock,otologic_sounds_smart/Cuckoo Clock/鳩時計02/鳩時計01-03(ノイズ除去　長).mp3,6.1926077097505665,0.1032101284958427,鳩時計02/鳩時計01-03(ノイズ除去　長).mp3
539,sound_539.mp3,鳩時計02-12(リバーブ　長).mp3,otologic_sounds_smart/Cuckoo Clock,otologic_sounds_smart/Cuckoo Clock/鳩時計02/鳩時計02-12(リバーブ　長).mp3,5.710498866213152,0.0951749811035525,鳩時計02/鳩時計02-12(リバーブ　長).mp3
540,sound_540.mp3,カメラ　インスタント01-10(フラッシュ　チャージ).mp3,otologic_sounds_smart/Camera,otologic_sounds_smart/Camera/カメラ　インスタント01/カメラ　インスタント01-10(フラッシュ　チャージ).mp3,5.278934240362812,0.0879822373393802,カメラ　インスタント01/カメラ　インスタント01-10(フラッシュ　チャージ).mp3
541,sound_541.mp3,カメラ　コンデジ01-03(シャッター).mp3,otologic_sounds_smart/Camera,otologic_sounds_smart/Camera/効果音＞カメラ/カメラ　コンデジ01-03(シャッター).mp3,5.04530612244898,0.0840884353741496,効果音＞カメラ/カメラ　コンデジ01-03(シャッター).mp3
542,sound_542.mp3,カメラ　使い捨て01-6(フラッシュ　チャージ).mp3,otologic_sounds_smart/Camera,otologic_sounds_smart/Camera/カメラ　使い捨て01/カメラ　使い捨て01-6(フラッシュ　チャージ).mp3,7.760408163265306,0.1293401360544217,カメラ　使い捨て01/カメラ　使い捨て01-6(フラッシュ　チャージ).mp3
543,sound_543.mp3,フレーズ04-2.mp3,otologic_sounds_smart/Phrase,otologic_sounds_smart/Phrase/フレーズ04/フレーズ04-2.mp3,7.083922902494331,0.1180653817082388,フレーズ04/フレーズ04-2.mp3
544,sound_544.mp3,フレーズ04-1.mp3,otologic_sounds_smart/Phrase,otologic_sounds_smart/Phrase/フレーズ05/フレーズ04-1.mp3,7.083922902494331,0.1180653817082388,フレーズ05/フレーズ04-1.mp3
545,sound_545.mp3,抽選箱02-02(ガサガサ).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/抽選箱02/抽選箱02-02(ガサガサ).mp3,12.025056689342405,0.20041761148904,抽選箱02/抽選箱02-02(ガサガサ).mp3
546,sound_546.mp3,当選ベル02-01(強).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/抽選器　ガラポン01/当選ベル02-01(強).mp3,7.681383219954649,0.1280230536659108,抽選器　ガラポン01/当選ベル02-01(強).mp3
547,sound_547.mp3,抽選器　ガラポン01-22(玉　入れる).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/抽選器　ガラポン01/抽選器　ガラポン01-22(玉　入れる).mp3,7.120226757369615,0.1186704459561602,抽選器　ガラポン01/抽選器　ガラポン01-22(玉　入れる).mp3
548,sound_548.mp3,抽選器　ガラポン01-15(少ない　回す　長).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/抽選器　ガラポン01/抽選器　ガラポン01-15(少ない　回す　長).mp3,6.35780045351474,0.1059633408919123,抽選器　ガラポン01/抽選器　ガラポン01-15(少ない　回す　長).mp3
549,sound_549.mp3,当選ベル02-02(強).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/抽選器　ガラポン01/当選ベル02-02(強).mp3,6.695328798185941,0.111588813303099,抽選器　ガラポン01/当選ベル02-02(強).mp3
550,sound_550.mp3,ビンゴマシーン01-11(ボール　入れる).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/ビンゴマシーン　デジタル02/ビンゴマシーン01-11(ボール　入れる).mp3,5.115895691609977,0.0852649281934996,ビンゴマシーン　デジタル02/ビンゴマシーン01-11(ボール　入れる).mp3
551,sound_551.mp3,ビンゴマシーン01-10(回す　長).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/ビンゴマシーン　デジタル02/ビンゴマシーン01-10(回す　長).mp3,6.707482993197279,0.1117913832199546,ビンゴマシーン　デジタル02/ビンゴマシーン01-10(回す　長).mp3
552,sound_552.mp3,ビンゴマシーン　デジタル02-1(プリセット　スピーカー).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/ビンゴマシーン　デジタル02/ビンゴマシーン　デジタル02-1(プリセット　スピーカー).mp3,14.393015873015871,0.2398835978835979,ビンゴマシーン　デジタル02/ビンゴマシーン　デジタル02-1(プリセット　スピーカー).mp3
553,sound_553.mp3,当選ベル02-10(遠い　強).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/当選ベル02/当選ベル02-10(遠い　強).mp3,7.503174603174603,0.12505291005291,当選ベル02/当選ベル02-10(遠い　強).mp3
554,sound_554.mp3,当選ベル02-11(遠い　弱).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/当選ベル02/当選ベル02-11(遠い　弱).mp3,7.37453514739229,0.1229089191232048,当選ベル02/当選ベル02-11(遠い　弱).mp3
555,sound_555.mp3,当選ベル02-09(遠い　強).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/当選ベル02/当選ベル02-09(遠い　強).mp3,6.695328798185941,0.111588813303099,当選ベル02/当選ベル02-09(遠い　強).mp3
556,sound_556.mp3,当選ベル02-07(弱).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/当選ベル02/当選ベル02-07(弱).mp3,6.371337868480726,0.1061889644746787,当選ベル02/当選ベル02-07(弱).mp3
557,sound_557.mp3,当選ベル02-03(強).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/当選ベル02/当選ベル02-03(強).mp3,7.503174603174603,0.12505291005291,当選ベル02/当選ベル02-03(強).mp3
558,sound_558.mp3,当選ベル02-05(弱).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/当選ベル02/当選ベル02-05(弱).mp3,6.183786848072562,0.1030631141345427,当選ベル02/当選ベル02-05(弱).mp3
559,sound_559.mp3,当選ベル02-08(遠い　強).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/当選ベル02/当選ベル02-08(遠い　強).mp3,7.681383219954649,0.1280230536659108,当選ベル02/当選ベル02-08(遠い　強).mp3
560,sound_560.mp3,当選ベル01-02(強).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/当選ベル02/当選ベル01-02(強).mp3,6.472539682539683,0.1078756613756613,当選ベル02/当選ベル01-02(強).mp3
561,sound_561.mp3,当選ベル02-06(弱).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/当選ベル02/当選ベル02-06(弱).mp3,8.306031746031746,0.1384338624338624,当選ベル02/当選ベル02-06(弱).mp3
562,sound_562.mp3,当選ベル02-13(遠い　弱).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/当選ベル02/当選ベル02-13(遠い　弱).mp3,7.893151927437642,0.1315525321239607,当選ベル02/当選ベル02-13(遠い　弱).mp3
563,sound_563.mp3,当選ベル02-04(弱).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/当選ベル02/当選ベル02-04(弱).mp3,7.648412698412699,0.127473544973545,当選ベル02/当選ベル02-04(弱).mp3
564,sound_564.mp3,当選ベル02-12(遠い　弱).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/当選ベル02/当選ベル02-12(遠い　弱).mp3,5.889319727891157,0.0981553287981859,当選ベル02/当選ベル02-12(遠い　弱).mp3
565,sound_565.mp3,当選ベル01-01(強).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/当選ベル02/当選ベル01-01(強).mp3,7.877687074829932,0.1312947845804988,当選ベル02/当選ベル01-01(強).mp3
566,sound_566.mp3,当選ベル02-14(遠い　弱).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/当選ベル02/当選ベル02-14(遠い　弱).mp3,6.255487528344672,0.1042581254724111,当選ベル02/当選ベル02-14(遠い　弱).mp3
567,sound_567.mp3,抽選器　ガラポン01-10(回す　長).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/効果音＞くじ・抽選・ビンゴ/抽選器　ガラポン01-10(回す　長).mp3,5.425192743764172,0.0904198790627362,効果音＞くじ・抽選・ビンゴ/抽選器　ガラポン01-10(回す　長).mp3
568,sound_568.mp3,抽選器　ガラポン01-09(回す　長).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/効果音＞くじ・抽選・ビンゴ/抽選器　ガラポン01-09(回す　長).mp3,7.3730612244897955,0.1228843537414965,効果音＞くじ・抽選・ビンゴ/抽選器　ガラポン01-09(回す　長).mp3
569,sound_569.mp3,抽選箱01-02(ガサガサ).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/抽選箱01/抽選箱01-02(ガサガサ).mp3,6.010113378684808,0.1001685563114134,抽選箱01/抽選箱01-02(ガサガサ).mp3
570,sound_570.mp3,ビンゴマシーン　デジタル01-1(プリセット　スピーカー).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/ビンゴマシーン　デジタル01/ビンゴマシーン　デジタル01-1(プリセット　スピーカー).mp3,8.022131519274376,0.1337021919879062,ビンゴマシーン　デジタル01/ビンゴマシーン　デジタル01-1(プリセット　スピーカー).mp3
571,sound_571.mp3,ビンゴマシーン　デジタル01-5(シャッフル　ドライ).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/ビンゴマシーン　デジタル01/ビンゴマシーン　デジタル01-5(シャッフル　ドライ).mp3,9.415873015873016,0.1569312169312169,ビンゴマシーン　デジタル01/ビンゴマシーン　デジタル01-5(シャッフル　ドライ).mp3
572,sound_572.mp3,ビンゴマシーン　デジタル01-2(シャッフル　スピーカー).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/ビンゴマシーン　デジタル01/ビンゴマシーン　デジタル01-2(シャッフル　スピーカー).mp3,9.320136054421768,0.1553356009070294,ビンゴマシーン　デジタル01/ビンゴマシーン　デジタル01-2(シャッフル　スピーカー).mp3
573,sound_573.mp3,ビンゴマシーン　デジタル02-3(シャッフル　スピーカー).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/ビンゴマシーン　デジタル01/ビンゴマシーン　デジタル02-3(シャッフル　スピーカー).mp3,13.854807256235828,0.2309134542705971,ビンゴマシーン　デジタル01/ビンゴマシーン　デジタル02-3(シャッフル　スピーカー).mp3
574,sound_574.mp3,ビンゴマシーン　デジタル02-7(シャッフル　ドライ).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/ビンゴマシーン　デジタル01/ビンゴマシーン　デジタル02-7(シャッフル　ドライ).mp3,13.923832199546483,0.2320638699924414,ビンゴマシーン　デジタル01/ビンゴマシーン　デジタル02-7(シャッフル　ドライ).mp3
575,sound_575.mp3,当選ベル01-04(強).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/当選ベル01/当選ベル01-04(強).mp3,9.455804988662132,0.1575967498110355,当選ベル01/当選ベル01-04(強).mp3
576,sound_576.mp3,当選ベル01-14(遠い　弱).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/当選ベル01/当選ベル01-14(遠い　弱).mp3,6.909342403628118,0.1151557067271353,当選ベル01/当選ベル01-14(遠い　弱).mp3
577,sound_577.mp3,当選ベル01-12(遠い　強).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/当選ベル01/当選ベル01-12(遠い　強).mp3,8.817913832199546,0.146965230536659,当選ベル01/当選ベル01-12(遠い　強).mp3
578,sound_578.mp3,当選ベル01-06(弱).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/当選ベル01/当選ベル01-06(弱).mp3,7.499115646258503,0.124985260770975,当選ベル01/当選ベル01-06(弱).mp3
579,sound_579.mp3,当選ベル01-13(遠い　弱).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/当選ベル01/当選ベル01-13(遠い　弱).mp3,8.00609977324263,0.1334349962207105,当選ベル01/当選ベル01-13(遠い　弱).mp3
580,sound_580.mp3,当選ベル01-08(弱).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/当選ベル01/当選ベル01-08(弱).mp3,7.832199546485261,0.1305366591080876,当選ベル01/当選ベル01-08(弱).mp3
581,sound_581.mp3,当選ベル01-15(遠い　弱).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/当選ベル01/当選ベル01-15(遠い　弱).mp3,9.843968253968256,0.1640661375661375,当選ベル01/当選ベル01-15(遠い　弱).mp3
582,sound_582.mp3,当選ベル01-11(遠い　強).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/当選ベル01/当選ベル01-11(遠い　強).mp3,6.29453514739229,0.1049089191232048,当選ベル01/当選ベル01-11(遠い　強).mp3
583,sound_583.mp3,当選ベル01-16(遠い　弱).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/当選ベル01/当選ベル01-16(遠い　弱).mp3,7.391269841269842,0.1231878306878307,当選ベル01/当選ベル01-16(遠い　弱).mp3
584,sound_584.mp3,当選ベル01-10(遠い　強).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/当選ベル01/当選ベル01-10(遠い　強).mp3,6.2929705215419505,0.1048828420256991,当選ベル01/当選ベル01-10(遠い　強).mp3
585,sound_585.mp3,当選ベル01-07(弱).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/当選ベル01/当選ベル01-07(弱).mp3,10.327097505668934,0.1721182917611489,当選ベル01/当選ベル01-07(弱).mp3
586,sound_586.mp3,当選ベル01-09(遠い　強).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/当選ベル01/当選ベル01-09(遠い　強).mp3,7.607482993197279,0.1267913832199546,当選ベル01/当選ベル01-09(遠い　強).mp3
587,sound_587.mp3,当選ベル01-05(弱).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/当選ベル01/当選ベル01-05(弱).mp3,8.591700680272108,0.1431950113378684,当選ベル01/当選ベル01-05(弱).mp3
588,sound_588.mp3,当選ベル01-03(強).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/当選ベル01/当選ベル01-03(強).mp3,7.035850340136054,0.1172641723356009,当選ベル01/当選ベル01-03(強).mp3
589,sound_589.mp3,ビンゴマシーン02-10(回す　長).mp3,otologic_sounds_smart/Lottery Drawing Bingo,otologic_sounds_smart/Lottery Drawing Bingo/ビンゴマシーン01/ビンゴマシーン02-10(回す　長).mp3,6.52015873015873,0.1086693121693121,ビンゴマシーン01/ビンゴマシーン02-10(回す　長).mp3
