mp3_filename,original_japanese_name,sound_effect_title,description,keywords,category,page_url,zip_download_url,zip_filename,local_file_path,file_size,metadata_source
SNES　シューティング02-10(ダメージ).mp3,SNES　シューティング02-10(ダメージ).mp3,SNES　シューティング02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　シューティング02-プレビュー.mp3,SNES　シューティング02-プレビュー.mp3,SNES　シューティング02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　レース02-01(エンジン).mp3,SNES　レース02-01(エンジン).mp3,SNES　レース02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　レース02-02(エンジン　ループ).mp3,SNES　レース02-02(エンジン　ループ).mp3,SNES　レース02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　レース02-03(通過).mp3,SNES　レース02-03(通過).mp3,SNES　レース02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　レース02-04(スターティンググリッド).mp3,SNES　レース02-04(スターティンググリッド).mp3,SNES　レース02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　レース02-05(タイヤ　スキール).mp3,SNES　レース02-05(タイヤ　スキール).mp3,SNES　レース02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　レース02-06(タイヤ　スキール).mp3,SNES　レース02-06(タイヤ　スキール).mp3,SNES　レース02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　レース02-07(タイヤ　スキール).mp3,SNES　レース02-07(タイヤ　スキール).mp3,SNES　レース02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　レース02-08(スリップ).mp3,SNES　レース02-08(スリップ).mp3,SNES　レース02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　レース02-09(カウントダウン).mp3,SNES　レース02-09(カウントダウン).mp3,SNES　レース02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　レース02-プレビュー.mp3,SNES　レース02-プレビュー.mp3,SNES　レース02,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　野球01-01(金属バット).mp3,SNES　野球01-01(金属バット).mp3,SNES　野球01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　野球01-02(金属バット).mp3,SNES　野球01-02(金属バット).mp3,SNES　野球01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　野球01-03(木製バット).mp3,SNES　野球01-03(木製バット).mp3,SNES　野球01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　野球01-04(木製バット).mp3,SNES　野球01-04(木製バット).mp3,SNES　野球01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　野球01-05(ミット).mp3,SNES　野球01-05(ミット).mp3,SNES　野球01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　野球01-06(グローブ).mp3,SNES　野球01-06(グローブ).mp3,SNES　野球01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　野球01-07(スイング).mp3,SNES　野球01-07(スイング).mp3,SNES　野球01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　野球01-08(スイング).mp3,SNES　野球01-08(スイング).mp3,SNES　野球01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　野球01-09(歓声).mp3,SNES　野球01-09(歓声).mp3,SNES　野球01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
SNES　野球01-プレビュー.mp3,SNES　野球01-プレビュー.mp3,SNES　野球01,,,game-shooter01,https://otologic.jp/free/se/game-shooter01.html,https://otologic.jp/sounds/se/mp3-zip/SNES-Shooter02-mp3.zip,SNES-Shooter02-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
規制音　1kHz01-1(中).mp3,規制音　1kHz01-1(中).mp3,規制音　1kHz01,,,censor-bleep01,https://otologic.jp/free/se/censor-bleep01.html,https://otologic.jp/sounds/se/mp3-zip/Censor_Bleep-1kHz01-mp3.zip,Censor_Bleep-1kHz01-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
規制音　1kHz01-2(短).mp3,規制音　1kHz01-2(短).mp3,規制音　1kHz01,,,censor-bleep01,https://otologic.jp/free/se/censor-bleep01.html,https://otologic.jp/sounds/se/mp3-zip/Censor_Bleep-1kHz01-mp3.zip,Censor_Bleep-1kHz01-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
規制音　1kHz01-3(長).mp3,規制音　1kHz01-3(長).mp3,規制音　1kHz01,,,censor-bleep01,https://otologic.jp/free/se/censor-bleep01.html,https://otologic.jp/sounds/se/mp3-zip/Censor_Bleep-1kHz01-mp3.zip,Censor_Bleep-1kHz01-mp3.zip,CSV: otologic_filenames.csv,0,otologic_filenames.csv
